2015,46,20.2,2.63,273.3,38.64,5.41,0,16.8
2015,47,19.28,3.48,144.1,40.07,5.41,0,14.02
2015,48,19.72,1.55,135.3,46.17,6.22,0,15.62
2015,49,20.52,2.09,243.5,42.45,6.14,0,14.42
2015,50,21.9,3.03,155,38.33,6.15,0.02,15.76
2015,51,21.28,2.1,135,43.44,6.64,3.18,16.76
2015,52,21.59,4.87,306.5,41.08,6.18,0,17.31
2015,53,21.88,5.3,291.1,44.13,6.73,0,18.88
2015,54,20.8,2.09,286.8,43.71,6.49,0,17.13
2015,55,21.35,2.16,189.1,39.34,6.19,0,12.47
2015,56,20.75,3.21,166.5,43.9,6.69,2.38,11.68
2015,57,15.96,2.91,284.8,27.43,2.8,0.26,18.9
2015,58,16.11,2.39,317.2,27.56,2.79,0.19,19.84
2015,59,18.12,2.21,317,32.86,3.83,0.56,17.46
2015,60,15.92,6.11,120.5,84.83,9.87,34.12,3.92
2015,61,16.48,4.88,151,85.36,10.02,31.16,9.87
2015,62,15.76,2.28,292.9,66.96,7.17,4.36,12.82
2015,63,15.38,3.57,289.9,55.13,5.73,0.01,20.05
2015,64,16.7,2.83,283,50.17,5.57,0.02,20.74
2015,65,18.03,3.49,305,55.19,6.65,0.1,19.83
2015,66,19.52,2.13,240.3,54.83,7.5,2.9,14.39
2015,67,19.73,3.98,138.1,57.98,8.14,2.61,16.2
2015,68,15.77,3.36,304.5,51.74,5.3,3.02,21.02
2015,69,16.69,3.59,296.9,50.9,5.53,0,22.51
2015,70,18.09,2.89,280,42.05,5.02,0,21.3
2015,71,20.4,3.69,294.1,41.52,5.85,0,20.38
2015,72,21.16,1.93,239.4,46.77,7.1,0.06,12.93
2015,73,21.55,1.85,149.6,54.36,8.63,0.58,12.69
2015,74,19.15,5.88,143.9,65.77,9,3.95,5.12
2015,75,18.99,3.59,141.5,73.62,9.98,4.87,17.9
2015,76,19.91,4.26,294.7,60.09,8.26,0,21.57
2015,77,19.58,4.78,286.9,55.16,7.36,0,22.53
2015,78,20.12,3.58,278.9,47.37,6.44,0,23.4
2015,79,21.86,3.06,283.8,39.99,6.04,0,23.04
2015,80,23.21,3.63,293.1,44.31,7.45,0,22.58
2015,81,24.59,4.57,289.5,45.33,8.23,0,22.81
2015,82,24.99,3.94,286.8,43.11,7.91,0,23.18
2015,83,26.36,2.35,269.3,33.57,6.64,0,24.01
2015,84,27.39,1.85,303.9,32.62,7.26,0,22.14
2015,85,27.24,2.36,294.5,38.12,7.86,0,21.19
2015,86,27.43,4.15,294.4,36.56,7.68,0.01,22.75
2015,87,26.7,4.1,279.7,32.38,6.43,0,24.44
2015,88,23.86,4.2,107.7,43.52,7.59,4.42,9.97
2015,89,20.6,5.15,91,73.13,11.11,8.42,18.72
2015,90,24.23,3.19,121.5,57.5,10.33,0.05,21.55
2015,91,26.29,2.25,249,46.42,9.51,0.42,20.62
2015,92,26.88,2.46,69.7,45.5,9.61,0.41,22.75
2015,93,24,3.75,231.9,55,10.36,8.09,16.22
2015,94,20.12,1.73,254.5,76.08,11.41,15.16,15.96
2015,95,22.77,2.24,287,58.21,9.48,0.01,24.32
2015,96,23.75,2.63,286.3,44.13,7.72,0,24.36
2015,97,24.98,1.9,244.2,41.12,7.82,0.25,20.42
2015,98,24.56,3.18,303.6,45.41,8.37,0.48,24.45
2015,99,24.56,4.03,289.1,44.93,7.99,0.05,26.76
2015,100,25.56,3.85,284.1,42.15,8,0,26.52
2015,101,28.04,1.72,273.7,32.99,7.13,0,23.84
2015,102,26.7,1.26,260.9,41.06,8.58,1.8,12.12
2015,103,25.06,2.92,167.6,53.5,10.41,1.62,17.2
2015,104,25.48,2.1,136.3,54.66,10.69,1.57,21.53
2015,105,27.05,1.64,150.8,49.21,10.68,2.12,21.63
2015,106,27,3.99,287.2,49.91,10.72,0.58,15.88
2015,107,27.35,6.16,289.9,44.85,9.61,0.1,24.34
2015,108,29.82,5.31,292.9,39.59,9.62,0,24.4
2015,109,31.62,2.85,270.1,34.5,9.27,0,25.15
2015,110,31.1,3.66,155,33.45,8.85,0.09,22.73
2015,111,30.43,4.98,281.7,30.49,7.82,0,24.2
2015,112,29.31,4.9,284.6,27.63,6.25,0,27.22
2015,113,30.59,3.48,302.8,25.74,6.35,0,26.97
2015,114,33.37,1.25,246.8,17.62,5.44,0,26.54
2015,115,32,3.74,134.5,21.3,5.96,0,26.88
2015,116,28.49,5.49,121.5,45.59,10.62,0.09,25.33
2015,117,29.74,4.76,134.7,42.56,10.78,2.86,23.66
2015,118,31.3,2.69,190.5,41.92,11.37,0.2,23.56
2015,119,31.55,2.22,244.7,32.68,8.93,0.13,25.47
2015,120,31.74,3.72,144.3,31.03,8.57,0,25.59
2015,121,31.32,1.73,357.1,31.87,8.94,1.63,25.17
2015,122,30.64,3.54,291.4,30.14,7.82,0.15,25.84
2015,123,31.1,2.91,290,23.69,6.07,0,26.52
2015,124,31.74,2.96,274.3,21.16,5.74,0,27.72
2015,125,31.75,3.5,280.7,22.98,6.06,0,26.76
2015,126,32.88,5.85,270.5,19.14,5.3,0,27
2015,127,33.66,4.96,287.1,18.83,5.75,0,26.45
2015,128,34.44,4.81,278.4,16.6,5.37,0,26.4
2015,129,34.55,2.3,273.3,23.59,7.63,0,25.04
2015,130,34.85,3,267.4,23.59,7.92,0,26.03
2015,131,36.02,2.67,256.6,22.92,8.17,0.1,23.26
2015,132,35.02,1.83,230.7,25.68,8.88,0.88,25.52
2015,133,33.77,3.53,252.3,27.16,8.64,0.18,16.08
2015,134,32.75,2.65,278.9,27.97,8.52,0.96,25.87
2015,135,33.25,4.35,296.7,29.97,9.19,0.11,22.83
2015,136,34.01,2.62,277.7,26.47,8.55,1.22,26.78
2015,137,34.79,2.57,226,21.93,7.53,0,27.32
2015,138,36.91,2.4,209.7,19.66,7.46,0,26.81
2015,139,37.85,4.51,284.1,17.96,7.19,0,18.29
2015,140,36.09,6.17,286.7,15.82,5.44,0.48,27.18
2015,141,36.23,5.62,281.5,15.07,5.04,0,27.91
2015,142,36.88,5.36,282.2,14.1,5.19,0,28.57
2015,143,36.86,6.14,271.6,11.25,4.26,0,26.9
2015,144,37.17,4.16,249.7,11.8,4.46,0.04,25.86
2015,145,37.44,4.57,244.6,10.58,3.94,0,25.01
2015,146,36.42,7.12,258.8,10.53,3.79,0,26.79
2015,147,35.32,5.13,295.4,6.79,2.22,0.28,30.25
2015,148,35.25,3.64,282.4,8.77,2.9,0,26.19
2015,149,36.64,3.98,285.9,18.99,6.68,0.04,25.58
2015,150,36.9,4.25,281.8,18.95,7.09,0,27.41
2015,151,36.31,3.35,286.2,18.99,7.16,0,24.38
2015,152,35.92,5.19,257,17.19,6.17,0.33,16.41
2015,153,34.27,2.7,217,27.65,8.81,1.16,24.41
2015,154,34.81,1.94,243.3,22.72,7.6,0.31,21.2
2015,155,34.99,3.17,267.3,22.67,7.9,0.11,25.86
2015,156,35,3.49,275.4,24.65,8.14,0.51,27.09
2015,157,35.28,4.13,293,23.36,8.12,0,26.81
2015,158,36.41,4.6,282.3,20.32,7.55,0,27.36
2015,159,37.98,4.84,288.3,16.33,6.43,0,27.42
2015,160,38.92,6.39,278.4,17.34,7.35,0,20.22
2015,161,36.84,6.58,281.8,29.66,11.53,0,23.35
2015,162,37.82,6.22,274.4,25.8,10.38,0.13,23.92
2015,163,37.52,5.5,272.1,29.24,11.44,0,25.66
2015,164,35.46,3.83,241.9,36.04,12.98,11.69,19.52
2015,165,32.48,3.63,250,45.19,13.72,6.73,12.94
2015,166,33.75,2.53,232.5,42.67,13.7,0,20.45
2015,167,34.3,2.83,244.9,38.91,12.88,0.02,24.57
2015,168,35.17,4.02,270.2,33.24,11.42,0,24.35
2015,169,36.02,2.28,226.7,30.03,10.91,0.63,24.47
2015,170,37.16,2.6,158.5,26.45,10.08,0.14,21.42
2015,171,36.39,3.77,127.6,35.77,13.55,2.64,21.6
2015,172,35.23,2.24,142.9,42.36,15.35,8.84,18.84
2015,173,35.52,1.38,171.9,40.2,14.56,0.27,22.92
2015,174,36.06,2.37,246.3,38.16,14.11,2.69,23.98
2015,175,34.07,3.32,274,39,12.97,1.85,18.63
2015,176,28.59,2.79,354.3,69.97,17.67,36.34,8.8
2015,177,32.12,5.08,280.8,45.14,12.76,0,25.17
2015,178,33.08,5.14,280.5,49.93,15.23,0.44,23.9
2015,179,34.18,4.47,270.3,44.02,14.14,0.02,24.31
2015,180,33.38,5.06,174.5,48.24,15.14,8.32,19.52
2015,181,31.94,1.88,216.2,58.49,17.02,24.4,20.59
2015,182,32.76,1.92,263.7,52.64,15.98,2.96,23.79
2015,183,32.94,2.38,283.2,48.55,15.12,0.33,23.22
2015,184,34.27,4.41,284.7,46.53,15.46,1.19,23.12
2015,185,34.82,5.3,275.4,46.22,16,0.8,22.06
2015,186,34.81,4.69,271.9,50.18,17.2,7.17,20.61
2015,187,31.77,3.75,260.9,66.68,19.9,29.84,10.33
2015,188,31.36,1.46,277.5,64.27,18.84,15.31,16.78
2015,189,31.75,1.53,255.1,61.31,18.25,4.49,20.69
2015,190,31.38,2.62,238.4,62,18.14,3.42,14.22
2015,191,28.95,2.54,133.4,76.28,19.65,38.32,4.67
2015,192,28.04,2.33,89.9,83.71,20.37,98.39,4.99
2015,193,28.15,5.78,78.9,84.37,20.75,14.43,5.7
2015,194,28.71,1.45,255.8,81.7,20.57,6.3,23.6
2015,195,29.31,3.57,283.9,77.33,20.1,0.86,24.3
2015,196,29.87,5.8,279.2,73.53,19.77,1.26,24.6
2015,197,30.14,4.26,253.7,72.46,19.87,0.82,19.61
2015,198,29.85,2.42,194.6,75.66,20.35,5.77,17.64
2015,199,30.05,1.96,252,76.53,20.76,2.8,12.45
2015,200,29.54,1.6,254.5,77.21,20.42,1.77,18.43
2015,201,29.61,1.25,225,75.09,19.9,2.58,12.77
2015,202,30.26,1.43,160.5,75.83,20.75,2.91,20.67
2015,203,29.55,2.61,169.7,80.19,21.14,2.92,22.07
2015,204,29.45,2.85,137,81.13,21.25,0.25,22.09
2015,205,29.62,2.35,146.6,77.45,20.44,0.4,19.4
2015,206,29.41,2.22,121.7,77.17,20.28,11.65,22.15
2015,207,28.7,4.23,112.3,80.82,20.31,2.77,19.66
2015,208,28.61,4.78,132.5,80.91,20.2,2.74,22.46
2015,209,28.38,3.29,162.1,74.94,18.25,0.58,22.29
2015,210,28.2,4.97,140.4,76.84,18.75,0.01,14.91
2015,211,29.49,3.19,183.8,73.85,19.31,0.12,15.24
2015,212,28.92,3.14,225.3,76.75,19.49,9.28,14.19
2015,213,28.79,2.98,200.5,76.9,19.32,4.3,13.5
2015,214,28.58,1.54,209.5,74.82,18.45,3.31,19.99
2015,215,27.98,2.1,276.4,78.59,18.9,0.01,23.7
2015,216,30.7,1.92,257,66.18,18.44,0.05,20.12
2015,217,31.38,2.56,212.4,66.87,19.53,4.81,15.71
2015,218,30.96,3.27,198.2,69.37,19.82,8.52,13.18
2015,219,29.45,2.76,171,78.37,20.62,14.09,11.27
2015,220,29.1,2.88,223.1,80.79,20.79,30.37,7.05
2015,221,28.28,2.93,214.3,82.85,20.46,20.47,11.25
2015,222,29.84,1.43,265.8,73.58,19.54,6.63,15.92
2015,223,29.51,1.46,181.4,77.17,20.22,11.81,8.96
2015,224,29.23,2.09,187.2,80.37,20.75,4.88,20.99
2015,225,30.06,1.05,189,72.38,19.67,3.08,20.21
2015,226,30.28,1.59,237.6,76.21,21.05,1.31,11.75
2015,227,29.72,1.97,232.2,80.5,21.54,14.18,11
2015,228,28.77,1.98,266.4,83.49,21.08,7.47,16.83
2015,229,29.11,2.62,265.1,79.28,20.39,5.12,18.43
2015,230,29.38,3.46,270.8,78.02,20.38,7.32,19.81
2015,231,28.76,4.22,266.8,77.43,19.51,2.07,22.62
2015,232,27.95,4.37,264.3,80.06,19.32,17.37,20.51
2015,233,27.98,3.58,261.6,78.75,19.03,6.64,16.74
2015,234,27.99,3.43,267.6,76.87,18.54,13.49,20.28
2015,235,27.67,2.86,264.5,81.98,19.46,30.72,20.03
2015,236,27.63,3.84,269.4,81.29,19.18,4.24,22.55
2015,237,27.78,4.68,279.6,77.07,18.28,0,24.26
2015,238,27.78,3.79,278.4,76.85,18.31,0.18,22.43
2015,239,28.43,2.58,273.9,73.78,18.16,8.61,22.74
2015,240,28.59,3.11,273.9,74.49,18.42,0.39,20.28
2015,241,28.76,3.25,290,75.68,18.94,2.03,23.18
2015,242,28.45,4.05,284.5,74.92,18.51,0,22.19
2015,243,27.51,4.35,283,71.49,16.58,3,23.21
2015,244,27.4,4.78,279,67.86,15.64,0.07,23.93
2015,245,27.19,4.2,276.8,64.94,14.62,0.15,21.66
2015,246,27.33,3.74,280.1,65.05,14.71,3.1,21.59
2015,247,27.01,3.74,287.2,60.4,13.16,0.08,22.78
2015,248,26.74,4.38,286.5,58.47,12.63,0,24.05
2015,249,27.24,4.19,294.5,58.2,12.97,0,23.64
2015,250,27.66,4.12,290.7,57.84,13.16,0,23.47
2015,251,27.83,4.57,294.6,57.58,13.19,0,23.26
2015,252,28.32,4.57,294.9,54.03,12.88,0,23.49
2015,253,27.94,3.91,303.6,53.3,12.19,0,23.5
2015,254,28.1,3.41,312.6,52.54,12.16,0,22.71
2015,255,29.49,2.12,322.2,47.36,11.89,0.02,19.5
2015,256,30.01,1.64,300.4,45.64,11.97,0.01,19.93
2015,257,30.34,2.14,277.5,44.85,11.89,0.35,20.3
2015,258,30.75,1.74,232.9,42.68,11.48,0,20.16
2015,259,30.32,1.12,182.6,45.63,12.16,1.6,18.44
2015,260,30.81,1.78,11.8,46.77,12.92,0,17.71
2015,261,29.21,2.9,58.2,56.55,14.36,8.28,15.68
2015,262,29.03,3.16,42.2,69.25,17.44,6.89,17.84
2015,263,30.02,2.12,135.2,68.38,18.44,20.18,18.79
2015,264,30.22,1.79,191.4,64.37,17.41,2.41,18.68
2015,265,29.53,3.63,179.9,66.56,17.33,6.28,19.63
2015,266,27.08,3.72,287.5,67.94,15.17,0.57,18.55
2015,267,26.23,4.81,287.6,54.79,11.32,0,21.89
2015,268,26.15,3.71,276.7,50.08,10.35,0,21.65
2015,269,27.55,2.89,272.6,48.4,10.98,0.03,20.95
2015,270,27.94,2.63,289.7,49.55,11.53,0.02,19.8
2015,271,27.14,2.97,308.9,50.82,11.01,0.01,20.87
2015,272,26.61,3.18,313.9,48.47,9.99,0,21.12
2015,273,26.47,4.32,310.6,48.06,9.86,0,21.58
2015,274,26.65,2.77,306.6,43.35,8.88,0,21.19
2015,275,26.52,2.92,295.5,43.64,8.82,0,21.62
2015,276,27.27,3.32,283.5,39.79,8.45,0,21.2
2015,277,27.48,1.29,302.1,38.82,8.46,0,20.98
2015,278,28.61,1.68,23.7,40.7,9.44,0,20.45
2015,279,27.61,2.99,314.2,43.6,9.76,0,19.25
2015,280,27.31,3.23,314.1,47.85,10.36,0,18.31
2015,281,27.32,3.61,309.8,47.24,10.2,0,18.93
2015,282,27.87,3.73,291,41.58,9.17,0,20.38
2015,283,28.04,3.64,279.3,37.99,8.6,0,20.84
2015,284,28.64,3.05,270.8,38.78,9.26,0,20.15
2015,285,28.76,2.07,250.9,43.94,10.76,0,19.24
2015,286,27.93,2.2,179.1,49.07,11.37,2.11,16.73
2015,287,26.69,2.46,179,52.28,11.17,1.96,14.95
2015,288,26.62,1.88,2.2,52.31,11,0.33,15.7
2015,289,27.12,2.1,255.4,45.69,9.76,0.01,16.55
2015,290,26.76,2.37,290.2,45.81,9.8,0.05,16.17
2015,291,27.85,2,273.8,40.92,9.28,0,15.73
2015,292,28.21,2.64,275,38.08,8.84,0,15.71
2015,293,27.56,3.02,287.8,40.59,9.02,0,15.75
2015,294,24.94,2.94,304.9,44.8,8.46,0.14,15.54
2015,295,23.23,3,299.7,37.59,6.16,0,16.67
2015,296,23.24,3.75,291.8,35.2,5.8,0,18.11
2015,297,25.33,2.2,292.7,31.87,6.01,0,16.88
2015,298,25.18,2.56,115.6,32.11,6.1,0,16.17
2015,299,24.2,2.19,32.4,38.71,6.91,0.2,14.43
2015,300,22.93,2.57,311.4,45.29,7.54,1.04,14.15
2015,301,18.48,3.89,326.1,64.27,8.58,2.46,10.66
2015,302,20.86,2.29,275.2,55.41,7.97,0,14.96
2015,303,21.2,2.64,304,50.11,7.45,0.87,15.81
2015,304,22.22,1.89,309.9,41.64,6.69,0,14.72
2015,305,22.68,1.15,314.5,41.24,6.87,0,14.98
2015,306,22.88,1.47,296.9,44.04,7.47,0,14.62
2015,307,23.27,2.02,311.8,45.14,7.88,0,12.39
2015,308,24.02,1.37,236.6,42.14,7.74,0,13.31
2015,309,24.62,2.1,190.4,42.44,8.1,1.12,8.3
2015,310,23.38,2.02,270.2,41.19,7.19,0,13.07
2015,311,21.93,1.28,323.8,41.18,6.68,0,11.81
2015,312,21.98,1.51,348.5,45.04,7.36,0.04,11.03
2015,313,23.25,1.89,2.5,44.22,7.63,0,11.77
2015,314,22.86,2.67,312.9,46.44,7.92,0,10.89
2015,315,21.87,4.86,307.8,40.72,6.34,0,12.56
2015,316,21.34,4.33,294.4,44.43,6.68,0,14.1
2015,317,22.22,4.44,292.9,43.81,7.11,0,12.42
2015,318,22.9,4.06,300.9,50.91,8.62,0,11.66
2015,319,22.85,2.5,300.7,39.5,6.64,0,12.18
2015,320,21.47,3.88,312,40.51,6.32,0.01,12.18
2015,321,19.13,3.83,292.1,29.33,3.73,0,15.61
2015,322,18.45,3.18,290.6,31.8,3.94,0,15.62
2015,323,18.59,2.27,309.7,32.18,4.03,0,13.67
2015,324,19.31,1.64,317.1,32.96,4.4,0,13.15
2015,325,19.57,2.04,296.5,37.52,5.12,0,12.86
2015,326,19.4,2.39,301.6,34.07,4.55,0,11.93
2015,327,19.07,2.01,308.8,33.84,4.38,0,11.42
2015,328,19.21,3.56,309.9,33.95,4.42,0,12.03
2015,329,19.77,5.27,303.8,29.51,3.99,0,12.58
2015,330,20.46,3.06,243.4,34.45,5.24,0.27,10.23
2015,331,21.02,2.32,85.5,55.04,8.29,0.26,9.77
2015,332,20.33,4.02,115.8,51.28,7.31,0.04,8.17
2015,333,19.21,2.33,146.8,39.89,5.21,0,9.37
2015,334,19.95,1.98,323.5,40.99,5.58,0,10.02
2015,335,19.85,2.25,314.8,42.65,5.83,0,8.47
2015,336,18.14,2.7,305,43.15,5.55,0.47,7.87
2015,337,18.25,4.76,292.2,41.74,5.24,0,10.57
2015,338,17.54,3.93,286.9,35.06,4.17,0,13.06
2015,339,18.22,2.25,279.8,29.38,3.65,0,13.5
2015,340,18.42,1.36,220.4,25.53,3.24,0,11.42
2015,341,19.29,1.81,178.6,26.2,3.57,0,11.11
2015,342,19.29,1.52,251.4,28.06,3.76,0,12.02
2015,343,17.83,2.45,131.2,32.25,3.97,0,7.83
2015,344,18.75,2.48,143.4,33.06,4.26,0,10.06
2015,345,17.92,2.3,269.1,38.46,5.01,0.4,8.26
2015,346,15.19,3.11,296.1,36.26,3.93,0.01,7.62
2015,347,13.82,2.74,294.5,30.08,2.93,0,12.24
2015,348,13.26,4.3,299.9,28.67,2.59,0,12.93
2015,349,12.77,4.59,290.9,23.45,2.09,0,13.08
2015,350,15.04,1.4,277.6,19.63,1.92,0,12.85
2015,351,14.33,2.05,23,20.29,1.97,0,10.56
2015,352,12.66,4.46,298.3,24.87,2.15,0,10.97
2015,353,13.34,3.58,290.7,22.8,2.02,0,12.29
2015,354,13.44,1.54,305.2,24.62,2.26,0,10.81
2015,355,12.57,2.28,316.9,29.93,2.56,0,10.27
2015,356,13.02,1.67,343.9,32.7,2.91,0,8.83
2015,357,11.99,2.86,307.3,29.54,2.4,0,8.66
2015,358,11.99,4.82,300.1,30.42,2.51,0,11.3
2015,359,10.86,3.93,291.5,22.6,1.68,0,13.59
2015,360,14.13,5.06,292.4,16.98,1.52,0,13.04
2015,361,15.84,4.59,293.4,20.76,2.29,0,11.92
2015,362,17.32,4.75,294.6,34.02,4.07,0,12.3
2015,363,17.02,5.44,292.1,32.91,3.71,0,12.76
2015,364,16,2.97,305.7,28.33,2.94,0,13.21
2015,365,15.15,2.29,315.4,30.54,2.94,0,11.32
2016,1,15.59,2.49,316.7,23.98,2.5,0,12.91
2016,2,15.05,3.26,297.7,20.78,2.11,0,10.55
2016,3,14.97,4.12,291.8,21.05,2.17,0,12.19
2016,4,16.37,1.32,327.3,27.6,3.12,0,9.81
2016,5,19.67,1.83,311.2,25.92,3.65,0,11.48
2016,6,18.54,2.1,92.2,34.73,4.42,0,10.11
2016,7,18.5,1.54,323.8,36.08,4.63,0,9.83
2016,8,17.55,4.76,290.3,38.09,4.62,0,8.19
2016,9,15.06,4.9,287.4,37.7,3.77,0,13.81
2016,10,15.58,2.77,288.9,34.9,3.65,0,13.62
2016,11,17.05,1.47,282.6,34.14,3.99,0,13.47
2016,12,17.07,2.5,153.7,31.28,3.6,0,13.12
2016,13,15.69,2.02,236.8,35.88,3.92,0,9.4
2016,14,14.18,2.15,286.2,37.54,3.67,0,6.68
2016,15,13.26,3.02,301.8,43.09,3.8,0,5.1
2016,16,13.1,4.43,292.3,44.03,3.91,0,9.35
2016,17,13.32,1.73,270.1,34.92,3.15,0,8.43
2016,18,13.37,2.1,296.1,32.3,2.88,0,9.23
2016,19,13.08,2.18,299.3,28.08,2.55,0,6.39
2016,20,11.51,2.98,284.3,36.69,3,0,6.74
2016,21,11.43,3.61,289.3,28.23,2.13,0,10.94
2016,22,12.66,2.48,276.2,20.7,1.75,0,11.66
2016,23,13.67,2.79,305.3,20.03,1.87,0,14.03
2016,24,12.2,2.64,303.9,23.02,1.93,0,10.48
2016,25,11.43,2.5,306.9,20.58,1.58,0,11.13
2016,26,15.35,1.28,293.5,16.3,1.65,0,10.09
2016,27,15.61,1.86,295.1,19.78,2.14,0,12.14
2016,28,16,4.32,292.2,28.69,3.1,0,12.12
2016,29,18.58,1.9,245.8,30.44,3.86,0.02,10.79
2016,30,19.74,1.91,302.6,36.46,5.19,0.14,12.73
2016,31,17.78,3.93,300.5,36.94,4.57,0,8.27
2016,32,15,3.47,304.3,26.39,2.42,0,14.25
2016,33,13.43,2.93,295,26.04,2.33,0,16.66
2016,34,14.03,4.68,296.4,28.68,2.61,0,16.7
2016,35,14.57,3.59,294.2,25.49,2.44,0,16.9
2016,36,15.41,2.42,292.6,22.9,2.28,0,16.27
2016,37,17.06,2.53,148.9,19.21,2.18,0,15.1
2016,38,15.76,2.64,47.5,36.55,3.86,2.56,9.67
2016,39,15.56,2.81,319.5,55.21,5.58,0.01,14.75
2016,40,16.27,2.7,296.6,46.87,5.02,0,15.8
2016,41,17.26,2.22,266.2,32.93,3.65,0,14.96
2016,42,16.69,4.74,172.2,24.62,2.85,0,15.12
2016,43,15.66,2.15,322.5,16.2,1.63,0,15.43
2016,44,16.81,1.94,1.4,21.38,2.5,0,13.17
2016,45,15.81,2.52,302.4,31.41,3.21,0.33,15.97
2016,46,14.73,2.17,298.4,26.49,2.51,0,13.43
2016,47,15.75,2.63,303.2,23.81,2.42,0,15.17
2016,48,18.86,2.32,319.6,22.56,2.94,0.07,13.18
2016,49,22.02,3.21,311.2,30.41,5.02,0.2,6.9
2016,50,23.43,2.3,324.2,33.33,5.84,0.02,12.07
2016,51,22.43,2.91,292.1,44.54,7.44,2.93,12.07
2016,52,20.04,5.75,293.7,39.77,5.22,0,19.39
2016,53,19.34,6.01,288.2,24.02,2.86,0,20.69
2016,54,19.09,3.7,273.6,19.53,2.31,0,20.64
2016,55,21.14,1.41,233.2,16.53,2.35,0,20.1
2016,56,21.67,1.75,152,16.27,2.44,0,19.73
2016,57,21.84,2.45,126.5,17.09,2.61,0,17.8
2016,58,21.66,1.45,251.1,16.16,2.49,0,17.15
2016,59,22.66,1.23,229.1,15.5,2.56,0,16.38
2016,60,22.83,1.42,316.1,16.2,2.67,0,16.64
2016,61,22.83,2.71,294.2,16.93,2.74,0,17.15
2016,62,24.37,2.43,291,18.21,3.29,0,17.61
2016,63,24.5,4.09,283.4,22.27,4.04,0,17.54
2016,64,25.03,3.75,304.5,25.13,4.67,0,18.26
2016,65,24.42,4.35,324.5,28.57,5.11,1.17,15.2
2016,66,24.63,2.79,112.1,35.17,6.18,0.39,15.56
2016,67,23.21,2.7,294.4,40.12,6.6,0.33,18.66
2016,68,23.07,3.36,283,34.9,5.87,0,17.92
2016,69,22.49,3.18,285.7,34.16,5.45,0,20.56
2016,70,24.64,4.23,291.6,34.43,6.27,0,20.12
2016,71,26.4,3.24,217.4,38.21,7.7,3.29,15.41
